flight_direction,waypoint_id,latitude,longitude,altitude,phase,distance_to_next_meters,altitude_difference,vertical_velocity,horizontal_velocity,time_to_complete
SFO_SJC,SFO_FATO,37.620421,-122.395884,0,HOVER CLIMB,0.0,15,1.5,0.0,10.0
SFO_SJC,SFO_hover_fix,37.620421,-122.395884,15,CLIMB TRANSITION,719.55,180,1.5,11.9925,120.0
SFO_SJC,SFO_departure_fix,37.61458974981079,-122.39233030065864,195,CLIMB,2833.22,255,2.5,27.776666666666664,102.0
SFO_SJC,SFO_SJC_waypoint_1,37.600244572168904,-122.36572470016752,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_2,37.5919667091451,-122.35037233405212,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_3,37.58368884641842,-122.33502167521804,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_4,37.5754109839888,-122.31967272296522,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_5,37.56713312185618,-122.30432547659386,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_6,37.55885526002049,-122.28897993540447,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_7,37.550577398481664,-122.2736360986979,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_8,37.54229953723964,-122.2582939657753,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_9,37.53402167629435,-122.24295353593804,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_10,37.525743815645725,-122.22761480848793,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_11,37.5174659552937,-122.21227778272696,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_12,37.50918809523821,-122.19694245795749,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_13,37.50091023547918,-122.18160883348214,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_14,37.49263237601657,-122.1662769086039,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_15,37.4843545168503,-122.15094668262603,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_16,37.4760766579803,-122.13561815485205,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_17,37.467798799406495,-122.12029132458585,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_18,37.459520941128844,-122.10496619113157,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_19,37.45124308314726,-122.08964275379367,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_20,37.44296522546169,-122.07432101187693,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_21,37.43468736807207,-122.05900096468642,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_22,37.426409510978324,-122.04368261152749,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_23,37.418131654180385,-122.02836595170582,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_24,37.4098537976782,-122.01305098452737,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_25,37.40157594147169,-121.9977377092984,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_26,37.39329808556081,-121.9824261253255,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_27,37.38502022994548,-121.96711623191555,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_28,37.37674237462564,-121.95180802837571,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_29,37.36846451960122,-121.93650151401344,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_30,37.36018666487215,-121.92119668813653,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_31,37.35190881043839,-121.90589355005304,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_32,37.34363095629985,-121.89059209907133,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_33,37.335353102456466,-121.87529233450009,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_34,37.32707524890819,-121.85999425564829,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_35,37.31879739565493,-121.84469786182515,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_36,37.310519542696646,-121.8294031523403,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_37,37.30224169003326,-121.81411012650358,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_38,37.29396383766472,-121.79881878362515,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_39,37.28568598559094,-121.78352912301547,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_40,37.277408133811875,-121.76824114398529,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_41,37.26913028232745,-121.75295484584568,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_42,37.26085243113761,-121.737670227908,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_43,37.252574580242275,-121.72238728948386,450,CRUISE,1635.05,0,0.0,79.71,20.512482749968637
SFO_SJC,SFO_SJC_waypoint_44,37.24429672964139,-121.70710602988525,450,CRUISE,1737.22,0,0.0,79.71,21.79425417137122
SFO_SJC,SFO_SJC_waypoint_45,37.232442521798816,-121.69430454583352,450,DESCENT,4417.22,-335,2.5,32.96432835820896,134.0
SFO_SJC,SJC_approach_fix,37.210089017599635,-121.65302741544573,115,DESCENT TRANSITION,989.38,-100,1.5,29.681399999999996,66.66666666666667
SFO_SJC,SJC_hover_fix,37.20943266,-121.6418788,15,HOVER DESCENT,0.0,-15,1.5,0.0,10.0
SFO_SJC,SJC_FATO,37.20943266,-121.6418788,0,END,0.0,,,,
SJC_SFO,SJC_FATO,37.20943266,-121.6418788,0,HOVER CLIMB,0.0,15,1.5,0.0,10.0
SJC_SFO,SJC_hover_fix,37.20943266,-121.6418788,15,CLIMB TRANSITION,719.55,180,1.5,11.9925,120.0
SJC_SFO,SJC_departure_fix,37.21528612780968,-121.64535494436883,195,CLIMB,2833.22,255,2.5,27.776666666666664,102.0
SJC_SFO,SJC_SFO_waypoint_1,37.22979349120487,-121.67168440422093,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_2,37.23816545419109,-121.68687910371118,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_3,37.24653741688288,-121.70207549112499,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_4,37.25490937928017,-121.71727356716184,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_5,37.2632813413829,-121.73247333252156,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_6,37.27165330319101,-121.74767478790427,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_7,37.28002526470442,-121.76287793401043,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_8,37.28839722592308,-121.77808277154074,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_9,37.296769186846916,-121.79328930119627,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_10,37.30514114747585,-121.8084975236784,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_11,37.313513107809825,-121.82370743968875,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_12,37.32188506784879,-121.83891904992927,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_13,37.33025702759266,-121.85413235510224,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_14,37.338628987041375,-121.86934735591026,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_15,37.347000946194875,-121.88456405305621,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_16,37.355372905053095,-121.89978244724327,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_17,37.363744863615956,-121.91500253917494,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_18,37.3721168218834,-121.93022432955505,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_19,37.38048877985537,-121.94544781908769,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_20,37.388860737531786,-121.96067300847731,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_21,37.39723269491259,-121.97589989842862,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_22,37.40560465199771,-121.99112848964667,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_23,37.41397660878709,-122.00635878283681,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_24,37.42234856528064,-122.02159077870472,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_25,37.43072052147833,-122.03682447795633,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_26,37.439092477380065,-122.05205988129795,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_27,37.44746443298579,-122.06729698943617,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_28,37.45583638829544,-122.08253580307789,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_29,37.46420834330894,-122.09777632293029,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_30,37.47258029802624,-122.1130185497009,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_31,37.48095225244725,-122.12826248409758,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_32,37.48932420657193,-122.14350812682845,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_33,37.497696160400196,-122.15875547860195,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_34,37.50606811393199,-122.17400454012684,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_35,37.514440067167236,-122.18925531211222,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_36,37.52281202010587,-122.20450779526746,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_37,37.53118397274784,-122.21976199030226,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_38,37.53955592509306,-122.23501789792664,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_39,37.547927877141476,-122.2502755188509,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_40,37.55629982889302,-122.26553485378571,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_41,37.56467178034762,-122.280795903442,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_42,37.57304373150521,-122.296058668531,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_43,37.581415682365716,-122.31132314976432,450,CRUISE,1634.87,0,0.0,79.71,20.510224564044663
SJC_SFO,SJC_SFO_waypoint_44,37.58978763292909,-122.32658934785383,450,CRUISE,1688.87,0,0.0,79.71,21.187680341236984
SJC_SFO,SJC_SFO_waypoint_45,37.59706271144945,-122.34342965481295,450,DESCENT,4417.22,-335,2.5,32.96432835820896,134.0
SJC_SFO,SFO_approach_fix,37.61969261703971,-122.38468123781601,115,DESCENT TRANSITION,989.38,-100,1.5,29.681399999999996,66.66666666666667
SJC_SFO,SFO_hover_fix,37.620421,-122.395884,15,HOVER DESCENT,0.0,-15,1.5,0.0,10.0
SJC_SFO,SFO_FATO,37.620421,-122.395884,0,END,0.0,,,,
